,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
478,2022-03-23,196.75405623806586,-759047.2175648635,346416.8246718914,196.75405623806586,196.75405623806586,-216034.77539750157,-216034.77539750157,-216034.77539750157,-117870.77078895799,-117870.77078895799,-117870.77078895799,-98164.00460854358,-98164.00460854358,-98164.00460854358,0.0,0.0,0.0,-215838.0213412635
479,2022-03-24,-3040.19334108328,-733285.61546242,403829.2403446794,-3040.19334108328,-3040.19334108328,-182371.87549718528,-182371.87549718528,-182371.87549718528,-93981.13104519536,-93981.13104519536,-93981.13104519536,-88390.7444519899,-88390.7444519899,-88390.7444519899,0.0,0.0,0.0,-185412.06883826855
480,2022-03-25,-6277.140738405085,-723967.6412661271,365678.32485261065,-6277.140738405085,-6277.140738405085,-155540.50409875592,-155540.50409875592,-155540.50409875592,-77490.38069587872,-77490.38069587872,-77490.38069587872,-78050.12340287719,-78050.12340287719,-78050.12340287719,0.0,0.0,0.0,-161817.644837161
481,2022-03-28,-15987.982930369582,-708600.109927551,405086.3558037036,-15987.982930369582,-15987.982930369582,-131549.76920038447,-131549.76920038447,-131549.76920038447,-87642.03535375097,-87642.03535375097,-87642.03535375097,-43907.73384663351,-43907.73384663351,-43907.73384663351,0.0,0.0,0.0,-147537.75213075406
482,2022-03-29,-19224.930327690927,-666941.7276064848,429022.7011642195,-19224.930327690927,-19224.930327690927,-112703.13099331914,-112703.13099331914,-112703.13099331914,-81127.27119431434,-81127.27119431434,-81127.27119431434,-31575.859799004807,-31575.859799004807,-31575.859799004807,0.0,0.0,0.0,-131928.06132101006
483,2022-03-30,-22461.87772501273,-731874.04249304,398650.5342242123,-22461.87772501273,-22461.87772501273,-136682.71661883898,-136682.71661883898,-136682.71661883898,-117870.77078892267,-117870.77078892267,-117870.77078892267,-18811.945829916313,-18811.945829916313,-18811.945829916313,0.0,0.0,0.0,-159144.59434385173
484,2022-03-31,-25698.825122334078,-685646.9281801475,448007.88145307015,-25698.825122334078,-25698.825122334078,-99624.07530764377,-99624.07530764377,-99624.07530764377,-93981.1310451013,-93981.1310451013,-93981.1310451013,-5642.944262542476,-5642.944262542476,-5642.944262542476,0.0,0.0,0.0,-125322.90042997785
485,2022-04-01,-28935.772519655882,-670505.8484332401,510253.07793358975,-28935.772519655882,-28935.772519655882,-69587.971804156,-69587.971804156,-69587.971804156,-77490.38069563874,-77490.38069563874,-77490.38069563874,7902.4088914827325,7902.4088914827325,7902.4088914827325,0.0,0.0,0.0,-98523.74432381187
486,2022-04-04,-38646.61471162038,-629608.9464902193,502047.7368921272,-38646.61471162038,-38646.61471162038,-37179.45133278561,-37179.45133278561,-37179.45133278561,-87642.0353537208,-87642.0353537208,-87642.0353537208,50462.58402093519,50462.58402093519,50462.58402093519,0.0,0.0,0.0,-75826.06604440599
487,2022-04-05,-41883.562108942184,-565136.7107827235,505566.06123878865,-41883.562108942184,-41883.562108942184,-15969.776792878913,-15969.776792878913,-15969.776792878913,-81127.2711944811,-81127.2711944811,-81127.2711944811,65157.494401602184,65157.494401602184,65157.494401602184,0.0,0.0,0.0,-57853.338901821095
488,2022-04-06,-45120.50950626399,-633802.781801282,470560.01628713915,-45120.50950626399,-45120.50950626399,-37844.48124763929,-37844.48124763929,-37844.48124763929,-117870.77078895079,-117870.77078895079,-117870.77078895079,80026.2895413115,80026.2895413115,80026.2895413115,0.0,0.0,0.0,-82964.99075390329
489,2022-04-07,-48357.456903585335,-632619.1708252571,532591.3606335841,-48357.456903585335,-48357.456903585335,1030.3875653701527,1030.3875653701527,1030.3875653701527,-93981.13104518138,-93981.13104518138,-93981.13104518138,95011.51861055155,95011.51861055155,95011.51861055155,0.0,0.0,0.0,-47327.06933821518
490,2022-04-08,-51594.40430090898,-560297.7856169754,545346.3571690503,-51594.40430090898,-51594.40430090898,32558.765004842146,32558.765004842146,32558.765004842146,-77490.38069539875,-77490.38069539875,-77490.38069539875,110049.1457002409,110049.1457002409,110049.1457002409,0.0,0.0,0.0,-19035.639296066835
491,2022-04-11,-56462.360227304285,-544307.7607718458,628214.054475575,-56462.360227304285,-56462.360227304285,67098.9847826313,67098.9847826313,67098.9847826313,-87642.03535369062,-87642.03535369062,-87642.03535369062,154741.02013632192,154741.02013632192,154741.02013632192,0.0,0.0,0.0,10636.62455532702
492,2022-04-12,-58085.01220276916,-555295.4079728666,575698.7154073287,-58085.01220276916,-58085.01220276916,88097.85085576965,88097.85085576965,88097.85085576965,-81127.27119440977,-81127.27119440977,-81127.27119440977,169225.1220501794,169225.1220501794,169225.1220501794,0.0,0.0,0.0,30012.838653000486
493,2022-04-13,-59707.66417823426,-528583.9178519191,576132.1213373373,-59707.66417823426,-59707.66417823426,65484.905685882964,65484.905685882964,65484.905685882964,-117870.77078892272,-117870.77078892272,-117870.77078892272,183355.6764748057,183355.6764748057,183355.6764748057,0.0,0.0,0.0,5777.241507648701
494,2022-04-18,-67820.92405555978,-433977.50733365415,650499.4590677276,-67820.92405555978,-67820.92405555978,157890.64692124716,157890.64692124716,157890.64692124716,-87642.0353539111,-87642.0353539111,-87642.0353539111,245532.68227515827,245532.68227515827,245532.68227515827,0.0,0.0,0.0,90069.72286568738
495,2022-04-20,-71066.22800648998,-486696.65071222227,630274.8732388205,-71066.22800648998,-71066.22800648998,147030.59888208564,147030.59888208564,147030.59888208564,-117870.77078895085,-117870.77078895085,-117870.77078895085,264901.3696710365,264901.3696710365,264901.3696710365,0.0,0.0,0.0,75964.37087559566
496,2022-04-21,-72688.87998195509,-442197.6377692458,666724.4967120545,-72688.87998195509,-72688.87998195509,179161.45197376984,179161.45197376984,179161.45197376984,-93981.13104511883,-93981.13104511883,-93981.13104511883,273142.58301888866,273142.58301888866,273142.58301888866,0.0,0.0,0.0,106472.57199181475
497,2022-04-22,-74311.5319574202,-430909.0733709633,682887.941048086,-74311.5319574202,-74311.5319574202,202877.23153232885,202877.23153232885,202877.23153232885,-77490.3806958823,-77490.3806958823,-77490.3806958823,280367.61222821113,280367.61222821113,280367.61222821113,0.0,0.0,0.0,128565.69957490865
498,2022-04-25,-79179.48788381528,-421112.9430936001,679105.6274745739,-79179.48788381528,-79179.48788381528,208159.54656544697,208159.54656544697,208159.54656544697,-87642.03535413157,-87642.03535413157,-87642.03535413157,295801.58191957854,295801.58191957854,295801.58191957854,0.0,0.0,0.0,128980.0586816317
499,2022-04-26,-80802.13985928037,-385880.97784925916,694475.1095553536,-80802.13985928037,-80802.13985928037,217772.2779674048,217772.2779674048,217772.2779674048,-81127.2711945052,-81127.2711945052,-81127.2711945052,298899.54916191,298899.54916191,298899.54916191,0.0,0.0,0.0,136970.13810812443
500,2022-04-27,-82424.79183474548,-438506.5548029794,608161.4079685379,-82424.79183474548,-82424.79183474548,183162.0433560238,183162.0433560238,183162.0433560238,-117870.77078895087,-117870.77078895087,-117870.77078895087,301032.8141449747,301032.8141449747,301032.8141449747,0.0,0.0,0.0,100737.2515212783
501,2022-04-28,-84047.44381021058,-416004.1935133422,655166.559320348,-84047.44381021058,-84047.44381021058,208279.87642435043,208279.87642435043,208279.87642435043,-93981.1310450248,-93981.1310450248,-93981.1310450248,302261.0074693752,302261.0074693752,302261.0074693752,0.0,0.0,0.0,124232.43261413985
502,2022-04-29,-85670.09578567569,-441730.5588999409,703704.0060809213,-85670.09578567569,-85670.09578567569,225168.42342193902,225168.42342193902,225168.42342193902,-77490.38069592803,-77490.38069592803,-77490.38069592803,302658.804117867,302658.804117867,302658.804117867,0.0,0.0,0.0,139498.32763626333
503,2022-05-02,-90538.051712071,-438104.2786215757,660033.5443199213,-90538.051712071,-90538.051712071,212166.47054526024,212166.47054526024,212166.47054526024,-87642.03535345203,-87642.03535345203,-87642.03535345203,299808.50589871226,299808.50589871226,299808.50589871226,0.0,0.0,0.0,121628.41883318924
504,2022-05-03,-92160.7036875361,-379375.1008004021,650914.86367411,-92160.7036875361,-92160.7036875361,216745.35200963984,216745.35200963984,216745.35200963984,-81127.27119443387,-81127.27119443387,-81127.27119443387,297872.6232040737,297872.6232040737,297872.6232040737,0.0,0.0,0.0,124584.64832210375
505,2022-05-04,-93783.3556630012,-466088.01724003407,585089.5710101543,-93783.3556630012,-93783.3556630012,177769.8994722045,177769.8994722045,177769.8994722045,-117870.77078897899,-117870.77078897899,-117870.77078897899,295640.6702611835,295640.6702611835,295640.6702611835,0.0,0.0,0.0,83986.5438092033
506,2022-05-05,-95406.00763846631,-498475.0407432804,640080.0231846444,-95406.00763846631,-95406.00763846631,199253.11636498958,199253.11636498958,199253.11636498958,-93981.13104527898,-93981.13104527898,-93981.13104527898,293234.2474102686,293234.2474102686,293234.2474102686,0.0,0.0,0.0,103847.10872652326
507,2022-05-06,-97028.6596139314,-468419.13488733105,684016.8452876642,-97028.6596139314,-97028.6596139314,213282.6941530834,213282.6941530834,213282.6941530834,-77490.38069540233,-77490.38069540233,-77490.38069540233,290773.07484848576,290773.07484848576,290773.07484848576,0.0,0.0,0.0,116254.034539152
508,2022-05-09,-101896.61554032649,-448149.3849050832,618097.5202943624,-101896.61554032649,-101896.61554032649,196524.62834277126,196524.62834277126,196524.62834277126,-87642.03535367253,-87642.03535367253,-87642.03535367253,284166.6636964438,284166.6636964438,284166.6636964438,0.0,0.0,0.0,94628.01280244478
509,2022-05-10,-103519.26751579183,-446560.3186315832,665896.8265494498,-103519.26751579183,-103519.26751579183,201414.39863816166,201414.39863816166,201414.39863816166,-81127.27119448599,-81127.27119448599,-81127.27119448599,282541.66983264766,282541.66983264766,282541.66983264766,0.0,0.0,0.0,97895.13112236983
510,2022-05-11,-105141.91949125669,-509994.3678757211,606989.7246839964,-105141.91949125669,-105141.91949125669,163459.49134998207,163459.49134998207,163459.49134998207,-117870.770788979,-117870.770788979,-117870.770788979,281330.2621389611,281330.2621389611,281330.2621389611,0.0,0.0,0.0,58317.57185872538
511,2022-05-12,-106764.5714667218,-478569.2497956375,661687.0960872716,-106764.5714667218,-106764.5714667218,186601.54973890306,186601.54973890306,186601.54973890306,-93981.13104518494,-93981.13104518494,-93981.13104518494,280582.68078408804,280582.68078408804,280582.68078408804,0.0,0.0,0.0,79836.97827218127
512,2022-05-13,-108387.2234421869,-471311.76550945337,627384.623356207,-108387.2234421869,-108387.2234421869,202840.169058355,202840.169058355,202840.169058355,-77490.38069544805,-77490.38069544805,-77490.38069544805,280330.54975380306,280330.54975380306,280330.54975380306,0.0,0.0,0.0,94452.9456161681
513,2022-05-16,-113255.1793685783,-461175.7791146518,662868.4155682536,-113255.1793685783,-113255.1793685783,194927.82378104396,194927.82378104396,194927.82378104396,-87642.03535389299,-87642.03535389299,-87642.03535389299,282569.85913493694,282569.85913493694,282569.85913493694,0.0,0.0,0.0,81672.64441246566
514,2022-05-17,-112322.18522926168,-431049.98260879586,630021.9707245191,-112322.18522926168,-112322.18522926168,203097.93945167086,203097.93945167086,203097.93945167086,-81127.27119429113,-81127.27119429113,-81127.27119429113,284225.210645962,284225.210645962,284225.210645962,0.0,0.0,0.0,90775.75422240917
515,2022-05-18,-111389.19108994496,-473259.05895315384,601785.88669639,-111389.19108994496,-111389.19108994496,168373.55011064978,168373.55011064978,168373.55011064978,-117870.77078894367,-117870.77078894367,-117870.77078894367,286244.32089959347,286244.32089959347,286244.32089959347,0.0,0.0,0.0,56984.359020704826
516,2022-05-19,-110456.19695062822,-424244.933119186,662513.930099994,-110456.19695062822,-110456.19695062822,194567.27542895556,194567.27542895556,194567.27542895556,-93981.13104526502,-93981.13104526502,-93981.13104526502,288548.40647422057,288548.40647422057,288548.40647422057,0.0,0.0,0.0,84111.07847832734
517,2022-05-20,-109523.20281131148,-410729.550073335,654255.5346035003,-109523.20281131148,-109523.20281131148,213555.07221368697,213555.07221368697,213555.07221368697,-77490.38069549375,-77490.38069549375,-77490.38069549375,291045.4529091807,291045.4529091807,291045.4529091807,0.0,0.0,0.0,104031.8694023755
518,2022-05-23,-106724.2203933614,-429956.43675969355,650173.776551425,-106724.2203933614,-106724.2203933614,210992.68586926913,210992.68586926913,210992.68586926913,-87642.03535296283,-87642.03535296283,-87642.03535296283,298634.721222232,298634.721222232,298634.721222232,0.0,0.0,0.0,104268.46547590774
519,2022-05-24,-105791.22625404477,-445528.35705201095,671049.1556347127,-105791.22625404477,-105791.22625404477,219692.4233873086,219692.4233873086,219692.4233873086,-81127.27119434328,-81127.27119434328,-81127.27119434328,300819.6945816519,300819.6945816519,300819.6945816519,0.0,0.0,0.0,113901.19713326383
520,2022-05-25,-104858.23211472791,-468201.1917263955,640665.6045961009,-104858.23211472791,-104858.23211472791,184772.4647973111,184772.4647973111,184772.4647973111,-117870.77078894372,-117870.77078894372,-117870.77078894372,302643.23558625486,302643.23558625486,302643.23558625486,0.0,0.0,0.0,79914.2326825832
521,2022-05-26,-103925.23797541129,-459980.46778901044,647336.2940665019,-103925.23797541129,-103925.23797541129,210017.81050998988,210017.81050998988,210017.81050998988,-93981.13104512238,-93981.13104512238,-93981.13104512238,303998.94155511225,303998.94155511225,303998.94155511225,0.0,0.0,0.0,106092.57253457859
522,2022-05-27,-102992.24383609457,-436073.2076410174,688243.5328910227,-102992.24383609457,-102992.24383609457,227299.33055556085,227299.33055556085,227299.33055556085,-77490.38069525377,-77490.38069525377,-77490.38069525377,304789.7112508146,304789.7112508146,304789.7112508146,0.0,0.0,0.0,124307.08671946629
523,2022-05-31,-99260.26727882774,-420048.85576133954,698666.5342714236,-99260.26727882774,-99260.26727882774,219717.77808109298,219717.77808109298,219717.77808109298,-81127.27119439542,-81127.27119439542,-81127.27119439542,300845.0492754884,300845.0492754884,300845.0492754884,0.0,0.0,0.0,120457.51080226524
524,2022-06-01,-98327.273139511,-477056.8055999283,601708.170645013,-98327.273139511,-98327.273139511,179998.52161194966,179998.52161194966,179998.52161194966,-117870.77078897183,-117870.77078897183,-117870.77078897183,297869.2924009215,297869.2924009215,297869.2924009215,0.0,0.0,0.0,81671.24847243866
525,2022-06-02,-97394.27900019426,-444027.8547520202,696083.9428267907,-97394.27900019426,-97394.27900019426,200100.49956682223,200100.49956682223,200100.49956682223,-93981.13104520246,-93981.13104520246,-93981.13104520246,294081.6306120247,294081.6306120247,294081.6306120247,0.0,0.0,0.0,102706.22056662796
526,2022-06-03,-96461.28486087764,-451153.53574459656,679319.3492189456,-96461.28486087764,-96461.28486087764,212019.88330595233,212019.88330595233,212019.88330595233,-77490.38069626299,-77490.38069626299,-77490.38069626299,289510.2640022153,289510.2640022153,289510.2640022153,0.0,0.0,0.0,115558.59844507469
527,2022-06-06,-93662.30244292755,-503313.0203709814,670148.5325879549,-93662.30244292755,-93662.30244292755,184030.265734611,184030.265734611,184030.265734611,-87642.03535340376,-87642.03535340376,-87642.03535340376,271672.3010880148,271672.3010880148,271672.3010880148,0.0,0.0,0.0,90367.96329168344
528,2022-06-07,-92729.30830361071,-485178.8049245251,668095.4146819437,-92729.30830361071,-92729.30830361071,183505.250049286,183505.250049286,183505.250049286,-81127.27119432409,-81127.27119432409,-81127.27119432409,264632.52124361007,264632.52124361007,264632.52124361007,0.0,0.0,0.0,90775.94174567529
