,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
166,2020-11-30,1312738.6721488861,192078.86939105936,1377683.3218225755,1312738.6721488861,1312738.6721488861,-539574.0611943743,-539574.0611943743,-539574.0611943743,-98442.44012322904,-98442.44012322904,-98442.44012322904,-441131.6210711453,-441131.6210711453,-441131.6210711453,0.0,0.0,0.0,773164.6109545118
167,2020-12-01,1321505.3611902692,216173.2916436689,1431505.847458263,1321505.3611902692,1321505.3611902692,-518636.1157653605,-518636.1157653605,-518636.1157653605,-92136.6875129419,-92136.6875129419,-92136.6875129419,-426499.4282524185,-426499.4282524185,-426499.4282524185,0.0,0.0,0.0,802869.2454249088
168,2020-12-02,1330272.0502316516,177988.48371927103,1381154.7960846475,1330272.0502316516,1330272.0502316516,-541746.8038112123,-541746.8038112123,-541746.8038112123,-129116.65511647392,-129116.65511647392,-129116.65511647392,-412630.14869473834,-412630.14869473834,-412630.14869473834,0.0,0.0,0.0,788525.2464204393
169,2020-12-03,1339038.7392730345,245657.02902501135,1388493.743198636,1339038.7392730345,1339038.7392730345,-505346.82468183845,-505346.82468183845,-505346.82468183845,-105589.15136375932,-105589.15136375932,-105589.15136375932,-399757.67331807915,-399757.67331807915,-399757.67331807915,0.0,0.0,0.0,833691.914591196
170,2020-12-04,1347805.4283144171,252878.40940027518,1411621.588882008,1347805.4283144171,1347805.4283144171,-476064.5948924132,-476064.5948924132,-476064.5948924132,-87975.92613093962,-87975.92613093962,-87975.92613093962,-388088.66876147356,-388088.66876147356,-388088.66876147356,0.0,0.0,0.0,871740.833422004
171,2020-12-07,1374105.4954385653,303128.80107963335,1526619.010343412,1374105.4954385653,1374105.4954385653,-460294.0383638258,-460294.0383638258,-460294.0383638258,-98442.44012274001,-98442.44012274001,-98442.44012274001,-361851.59824108577,-361851.59824108577,-361851.59824108577,0.0,0.0,0.0,913811.4570747395
172,2020-12-08,1382872.1844799484,325431.5802943403,1496906.8395018703,1382872.1844799484,1382872.1844799484,-448483.170708459,-448483.170708459,-448483.170708459,-92136.68751299768,-92136.68751299768,-92136.68751299768,-356346.4831954613,-356346.4831954613,-356346.4831954613,0.0,0.0,0.0,934389.0137714894
173,2020-12-09,1391638.8735213312,323851.49076470203,1496861.214089637,1391638.8735213312,1391638.8735213312,-481629.4943158948,-481629.4943158948,-481629.4943158948,-129116.655116474,-129116.655116474,-129116.655116474,-352512.83919942076,-352512.83919942076,-352512.83919942076,0.0,0.0,0.0,910009.3792054364
174,2020-12-10,1400405.562562714,359163.180873552,1500215.1044673792,1400405.562562714,1400405.562562714,-455904.7227988048,-455904.7227988048,-455904.7227988048,-105589.15136358867,-105589.15136358867,-105589.15136358867,-350315.5714352161,-350315.5714352161,-350315.5714352161,0.0,0.0,0.0,944500.8397639093
175,2020-12-11,1409172.2516040967,408487.8591569873,1591363.4969474468,1409172.2516040967,1409172.2516040967,-437653.01477318956,-437653.01477318956,-437653.01477318956,-87975.92613067251,-87975.92613067251,-87975.92613067251,-349677.08864251705,-349677.08864251705,-349677.08864251705,0.0,0.0,0.0,971519.2368309072
176,2020-12-15,1444239.007769628,453300.2388913946,1558820.7218208606,1444239.007769628,1444239.007769628,-451978.5340875399,-451978.5340875399,-451978.5340875399,-92136.68751319333,-92136.68751319333,-92136.68751319333,-359841.8465743466,-359841.8465743466,-359841.8465743466,0.0,0.0,0.0,992260.4736820881
177,2020-12-16,1453005.6968110104,419591.6927039633,1549606.4596807673,1453005.6968110104,1453005.6968110104,-493695.1298527514,-493695.1298527514,-493695.1298527514,-129116.65511650323,-129116.65511650323,-129116.65511650323,-364578.47473624814,-364578.47473624814,-364578.47473624814,0.0,0.0,0.0,959310.566958259
178,2020-12-17,1461772.3858523932,374883.324440982,1550698.2436721546,1461772.3858523932,1461772.3858523932,-475313.1715333068,-475313.1715333068,-475313.1715333068,-105589.15136367934,-105589.15136367934,-105589.15136367934,-369724.02016962756,-369724.02016962756,-369724.02016962756,0.0,0.0,0.0,986459.2143190864
179,2020-12-18,1470539.0748937759,422172.9565761826,1578563.0761196977,1470539.0748937759,1470539.0748937759,-462999.73815758014,-462999.73815758014,-462999.73815758014,-87975.9261304053,-87975.9261304053,-87975.9261304053,-375023.81202717486,-375023.81202717486,-375023.81202717486,0.0,0.0,0.0,1007539.3367361957
180,2020-12-21,1496839.1420179242,414560.8750239476,1577682.9769594686,1496839.1420179242,1496839.1420179242,-487773.4911016887,-487773.4911016887,-487773.4911016887,-98442.44012268032,-98442.44012268032,-98442.44012268032,-389331.05097900843,-389331.05097900843,-389331.05097900843,0.0,0.0,0.0,1009065.6509162355
181,2020-12-22,1505605.831059307,444845.5817721515,1576689.3906121273,1505605.831059307,1505605.831059307,-484921.9231095876,-484921.9231095876,-484921.9231095876,-92136.68751311171,-92136.68751311171,-92136.68751311171,-392785.23559647583,-392785.23559647583,-392785.23559647583,0.0,0.0,0.0,1020683.9079497196
182,2020-12-23,1514372.52010069,384116.46326345217,1628257.3578656893,1514372.52010069,1514372.52010069,-524354.7477987466,-524354.7477987466,-524354.7477987466,-129116.65511647418,-129116.65511647418,-129116.65511647418,-395238.0926822724,-395238.0926822724,-395238.0926822724,0.0,0.0,0.0,990017.7723019434
183,2020-12-28,1558205.9653076038,501322.4134186137,1643110.4759022137,1558205.9653076038,1558205.9653076038,-486265.7010305091,-486265.7010305091,-486265.7010305091,-98442.44012292718,-98442.44012292718,-98442.44012292718,-387823.26090758195,-387823.26090758195,-387823.26090758195,0.0,0.0,0.0,1071940.2642770947
184,2020-12-29,1566972.6543489867,518886.4916826194,1683307.8871677404,1566972.6543489867,1566972.6543489867,-474105.30464904645,-474105.30464904645,-474105.30464904645,-92136.68751303009,-92136.68751303009,-92136.68751303009,-381968.6171360164,-381968.6171360164,-381968.6171360164,0.0,0.0,0.0,1092867.3496999403
185,2020-12-30,1575739.343390369,513307.0681331627,1631465.684277861,1575739.343390369,1575739.343390369,-503800.41968549625,-503800.41968549625,-503800.41968549625,-129116.65511650343,-129116.65511650343,-129116.65511650343,-374683.7645689929,-374683.7645689929,-374683.7645689929,0.0,0.0,0.0,1071938.9237048728
186,2021-01-04,1619572.788597283,662587.07455008,1774369.5632393688,1619572.788597283,1619572.788597283,-419141.5131717353,-419141.5131717353,-419141.5131717353,-98442.44012317398,-98442.44012317398,-98442.44012317398,-320699.0730485613,-320699.0730485613,-320699.0730485613,0.0,0.0,0.0,1200431.2754255477
187,2021-01-05,1628339.4776386656,670832.0779317796,1774144.7834616539,1628339.4776386656,1628339.4776386656,-399648.0060252906,-399648.0060252906,-399648.0060252906,-92136.68751308585,-92136.68751308585,-92136.68751308585,-307511.31851220474,-307511.31851220474,-307511.31851220474,0.0,0.0,0.0,1228691.471613375
188,2021-01-06,1637106.1665567663,619677.8089715654,1832617.4283372057,1637106.1665567663,1637106.1665567663,-423091.33764720766,-423091.33764720766,-423091.33764720766,-129116.65511646647,-129116.65511646647,-129116.65511646647,-293974.68253074115,-293974.68253074115,-293974.68253074115,0.0,0.0,0.0,1214014.8289095587
189,2021-01-07,1645872.8554748672,702494.4193747385,1835362.5363493992,1645872.8554748672,1645872.8554748672,-385883.23909060773,-385883.23909060773,-385883.23909060773,-105589.15136350016,-105589.15136350016,-105589.15136350016,-280294.08772710763,-280294.08772710763,-280294.08772710763,0.0,0.0,0.0,1259989.6163842594
190,2021-01-08,1654639.5443929674,684889.8102443663,1883719.2265624148,1654639.5443929674,1654639.5443929674,-354647.16026877647,-354647.16026877647,-354647.16026877647,-87975.92613022993,-87975.92613022993,-87975.92613022993,-266671.23413854657,-266671.23413854657,-266671.23413854657,0.0,0.0,0.0,1299992.384124191
191,2021-01-12,1689706.3000653693,776647.3650758318,1951878.9784177905,1689706.3000653693,1689706.3000653693,-308541.8730320032,-308541.8730320032,-308541.8730320032,-92136.68751314163,-92136.68751314163,-92136.68751314163,-216405.18551886154,-216405.18551886154,-216405.18551886154,0.0,0.0,0.0,1381164.4270333662
192,2021-01-13,1698472.9889834702,776714.2814582207,1946112.815575857,1698472.9889834702,1698472.9889834702,-334769.03494236426,-334769.03494236426,-334769.03494236426,-129116.65511646656,-129116.65511646656,-129116.65511646656,-205652.37982589766,-205652.37982589766,-205652.37982589766,0.0,0.0,0.0,1363703.954041106
193,2021-01-14,1707239.677901571,853976.0019898316,1951812.8197240238,1707239.677901571,1707239.677901571,-301437.3342721093,-301437.3342721093,-301437.3342721093,-105589.15136378072,-105589.15136378072,-105589.15136378072,-195848.1829083286,-195848.1829083286,-195848.1829083286,0.0,0.0,0.0,1405802.3436294617
194,2021-01-15,1716006.3668196711,843988.0761997389,2030051.5704722288,1716006.3668196711,1716006.3668196711,-275034.25401032105,-275034.25401032105,-275034.25401032105,-87975.92612996277,-87975.92612996277,-87975.92612996277,-187058.32788035824,-187058.32788035824,-187058.32788035824,0.0,0.0,0.0,1440972.11280935
195,2021-01-19,1751073.1224920729,917053.3739021389,2018698.7289749254,1751073.1224920729,1751073.1224920729,-254535.720323998,-254535.720323998,-254535.720323998,-92136.68751306001,-92136.68751306001,-92136.68751306001,-162399.032810938,-162399.032810938,-162399.032810938,0.0,0.0,0.0,1496537.4021680749
196,2021-01-20,1759839.8114101735,852329.8649451,2037795.0314162853,1759839.8114101735,1759839.8114101735,-287839.6876249107,-287839.6876249107,-287839.6876249107,-129116.65511646665,-129116.65511646665,-129116.65511646665,-158723.032508444,-158723.032508444,-158723.032508444,0.0,0.0,0.0,1472000.123785263
197,2021-01-21,1768606.5003282742,886224.8604760842,2060418.7525725553,1768606.5003282742,1768606.5003282742,-261498.47379254096,-261498.47379254096,-261498.47379254096,-105589.15136368149,-105589.15136368149,-105589.15136368149,-155909.32242885945,-155909.32242885945,-155909.32242885945,0.0,0.0,0.0,1507108.0265357331
198,2021-01-22,1777373.1892463746,956783.4228410142,2109860.8535440187,1777373.1892463746,1777373.1892463746,-241835.92918156754,-241835.92918156754,-241835.92918156754,-87975.92613077449,-87975.92613077449,-87975.92613077449,-153860.00305079305,-153860.00305079305,-153860.00305079305,0.0,0.0,0.0,1535537.260064807
199,2021-01-25,1803673.2560006762,984506.5145064122,2157413.7115601734,1803673.2560006762,1803673.2560006762,-249602.27897581062,-249602.27897581062,-249602.27897581062,-98442.44012290194,-98442.44012290194,-98442.44012290194,-151159.83885290867,-151159.83885290867,-151159.83885290867,0.0,0.0,0.0,1554070.9770248656
200,2021-01-26,1812439.9449187766,973625.2104310136,2132082.33887505,1812439.9449187766,1812439.9449187766,-243140.8975687999,-243140.8975687999,-243140.8975687999,-92136.68751297842,-92136.68751297842,-92136.68751297842,-151004.21005582152,-151004.21005582152,-151004.21005582152,0.0,0.0,0.0,1569299.0473499768
201,2021-01-27,1821206.6338368773,913104.2731485092,2133626.7081285166,1821206.6338368773,1821206.6338368773,-280136.25405341206,-280136.25405341206,-280136.25405341206,-129116.65511642973,-129116.65511642973,-129116.65511642973,-151019.59893698234,-151019.59893698234,-151019.59893698234,0.0,0.0,0.0,1541070.3797834653
202,2021-01-28,1829973.322754978,975467.5458008787,2136594.887210583,1829973.322754978,1829973.322754978,-256683.05690421307,-256683.05690421307,-256683.05690421307,-105589.15136377218,-105589.15136377218,-105589.15136377218,-151093.90554044087,-151093.90554044087,-151093.90554044087,0.0,0.0,0.0,1573290.265850765
203,2021-01-29,1838740.0116730784,1026414.0171298961,2241604.313459987,1838740.0116730784,1838740.0116730784,-239101.4004677224,-239101.4004677224,-239101.4004677224,-87975.92613082037,-87975.92613082037,-87975.92613082037,-151125.47433690203,-151125.47433690203,-151125.47433690203,0.0,0.0,0.0,1599638.611205356
204,2021-02-01,1865040.0784273797,995740.9365170874,2183358.5677131615,1865040.0784273797,1865040.0784273797,-248601.48832754133,-248601.48832754133,-248601.48832754133,-98442.44012287211,-98442.44012287211,-98442.44012287211,-150159.0482046692,-150159.0482046692,-150159.0482046692,0.0,0.0,0.0,1616438.5900998383
205,2021-02-02,1873806.76734548,1057367.9492876972,2251206.7876233435,1873806.76734548,1873806.76734548,-241435.6069971642,-241435.6069971642,-241435.6069971642,-92136.68751317401,-92136.68751317401,-92136.68751317401,-149298.91948399018,-149298.91948399018,-149298.91948399018,0.0,0.0,0.0,1632371.1603483157
206,2021-02-03,1882573.4562635806,1041974.2685728824,2197360.5350535912,1882573.4562635806,1882573.4562635806,-277240.2018653084,-277240.2018653084,-277240.2018653084,-129116.65511642981,-129116.65511642981,-129116.65511642981,-148123.54674887855,-148123.54674887855,-148123.54674887855,0.0,0.0,0.0,1605333.2543982721
207,2021-02-04,1891340.145181681,1067668.6946766905,2210163.369604931,1891340.145181681,1891340.145181681,-252222.49091152323,-252222.49091152323,-252222.49091152323,-105589.15136367297,-105589.15136367297,-105589.15136367297,-146633.33954785025,-146633.33954785025,-146633.33954785025,0.0,0.0,0.0,1639117.6542701577
208,2021-02-05,1900106.8340997817,1061800.1425265877,2243935.5115883634,1900106.8340997817,1900106.8340997817,-232822.6977661275,-232822.6977661275,-232822.6977661275,-87975.92613024019,-87975.92613024019,-87975.92613024019,-144846.7716358873,-144846.7716358873,-144846.7716358873,0.0,0.0,0.0,1667284.1363336542
209,2021-02-08,1926406.9008540835,1121970.7555033518,2282145.6775051085,1926406.9008540835,1926406.9008540835,-236577.1115013024,-236577.1115013024,-236577.1115013024,-98442.44012311891,-98442.44012311891,-98442.44012311891,-138134.6713781835,-138134.6713781835,-138134.6713781835,0.0,0.0,0.0,1689829.7893527811
210,2021-02-09,1935173.5897721837,1123978.2641963826,2285872.9556551725,1935173.5897721837,1935173.5897721837,-227791.16783828,-227791.16783828,-227791.16783828,-92136.68751322976,-92136.68751322976,-92136.68751322976,-135654.48032505022,-135654.48032505022,-135654.48032505022,0.0,0.0,0.0,1707382.4219339036
211,2021-02-10,1943940.2786616022,1072223.5967039566,2227460.290596383,1943940.2786616022,1943940.2786616022,-262297.69533177203,-262297.69533177203,-262297.69533177203,-129116.65511645903,-129116.65511645903,-129116.65511645903,-133181.04021531303,-133181.04021531303,-133181.04021531303,0.0,0.0,0.0,1681642.58332983
212,2021-02-11,1952706.967551021,1119782.132393506,2304218.7286663754,1952706.967551021,1952706.967551021,-236388.88405574783,-236388.88405574783,-236388.88405574783,-105589.15136376361,-105589.15136376361,-105589.15136376361,-130799.73269198422,-130799.73269198422,-130799.73269198422,0.0,0.0,0.0,1716318.083495273
213,2021-02-12,1961473.6564404399,1175299.451756222,2310348.2020507175,1961473.6564404399,1961473.6564404399,-216573.25584299257,-216573.25584299257,-216573.25584299257,-87975.92613028605,-87975.92613028605,-87975.92613028605,-128597.32971270652,-128597.32971270652,-128597.32971270652,0.0,0.0,0.0,1744900.4005974473
214,2021-02-17,2005307.1008875326,1186926.4250489478,2338800.980053375,2005307.1008875326,2005307.1008875326,-252145.99402643208,-252145.99402643208,-252145.99402643208,-129116.65511642997,-129116.65511642997,-129116.65511642997,-123029.33891000212,-123029.33891000212,-123029.33891000212,0.0,0.0,0.0,1753161.1068611005
215,2021-02-18,2014073.7897769508,1236467.3221952394,2337378.180919137,2014073.7897769508,2014073.7897769508,-229024.1076432907,-229024.1076432907,-229024.1076432907,-105589.15136359299,-105589.15136359299,-105589.15136359299,-123434.95627969774,-123434.95627969774,-123434.95627969774,0.0,0.0,0.0,1785049.6821336602
216,2021-02-19,2022840.4786663698,1227562.7738957666,2390597.222111658,2022840.4786663698,2022840.4786663698,-212408.07475679956,-212408.07475679956,-212408.07475679956,-87975.92613001894,-87975.92613001894,-87975.92613001894,-124432.14862678062,-124432.14862678062,-124432.14862678062,0.0,0.0,0.0,1810432.4039095703
217,2021-02-22,2049140.5453346258,1225082.5262208271,2361132.80276493,2049140.5453346258,2049140.5453346258,-229396.98954147266,-229396.98954147266,-229396.98954147266,-98442.44012333595,-98442.44012333595,-98442.44012333595,-130954.5494181367,-130954.5494181367,-130954.5494181367,0.0,0.0,0.0,1819743.5557931531
218,2021-02-23,2057907.2342240443,1267487.0002704163,2421685.4421257726,2057907.2342240443,2057907.2342240443,-226355.17411984302,-226355.17411984302,-226355.17411984302,-92136.6875133438,-92136.6875133438,-92136.6875133438,-134218.48660649918,-134218.48660649918,-134218.48660649918,0.0,0.0,0.0,1831552.0601042013
219,2021-02-24,2066673.923113463,1268056.554453786,2387952.401429538,2066673.923113463,2066673.923113463,-267061.8305635235,-267061.8305635235,-267061.8305635235,-129116.65511645921,-129116.65511645921,-129116.65511645921,-137945.17544706436,-137945.17544706436,-137945.17544706436,0.0,0.0,0.0,1799612.0925499394
220,2021-02-25,2075440.612002882,1269881.6775639232,2406496.971947549,2075440.612002882,2075440.612002882,-247653.62661092548,-247653.62661092548,-247653.62661092548,-105589.15136368369,-105589.15136368369,-105589.15136368369,-142064.4752472418,-142064.4752472418,-142064.4752472418,0.0,0.0,0.0,1827786.9853919565
221,2021-02-26,2084207.3008923002,1286527.0099993963,2420282.8930835365,2084207.3008923002,2084207.3008923002,-234470.47528719957,-234470.47528719957,-234470.47528719957,-87975.9261300648,-87975.9261300648,-87975.9261300648,-146494.54915713478,-146494.54915713478,-146494.54915713478,0.0,0.0,0.0,1849736.8256051007
222,2021-03-01,2110507.3675605557,1287073.825933376,2470788.979228513,2110507.3675605557,2110507.3675605557,-259140.5118756179,-259140.5118756179,-259140.5118756179,-98442.44012257022,-98442.44012257022,-98442.44012257022,-160698.0717530477,-160698.0717530477,-160698.0717530477,0.0,0.0,0.0,1851366.855684938
223,2021-03-02,2119274.0564499744,1316317.5853884073,2441692.620037328,2119274.0564499744,2119274.0564499744,-257527.93750943063,-257527.93750943063,-257527.93750943063,-92136.68751312484,-92136.68751312484,-92136.68751312484,-165391.2499963058,-165391.2499963058,-165391.2499963058,0.0,0.0,0.0,1861746.1189405438
224,2021-03-03,2128040.745339393,1253770.6005746794,2360284.718425261,2128040.745339393,2128040.745339393,-299001.3839351115,-299001.3839351115,-299001.3839351115,-129116.65511648844,-129116.65511648844,-129116.65511648844,-169884.72881862303,-169884.72881862303,-169884.72881862303,0.0,0.0,0.0,1829039.3614042816
225,2021-03-04,2136807.434228812,1290272.5157927575,2459495.9094934342,2136807.434228812,2136807.434228812,-279661.3948258151,-279661.3948258151,-279661.3948258151,-105589.15136358443,-105589.15136358443,-105589.15136358443,-174072.24346223066,-174072.24346223066,-174072.24346223066,0.0,0.0,0.0,1857146.0394029967
226,2021-03-05,2145574.12311823,1297940.5356529348,2497153.679989704,2145574.12311823,2145574.12311823,-265827.2628254298,-265827.2628254298,-265827.2628254298,-87975.92613056347,-87975.92613056347,-87975.92613056347,-177851.33669486633,-177851.33669486633,-177851.33669486633,0.0,0.0,0.0,1879746.8602928002
227,2021-03-08,2171874.1897864863,1294735.995348427,2447566.2304404397,2171874.1897864863,2171874.1897864863,-284251.83279560774,-284251.83279560774,-284251.83279560774,-98442.44012281705,-98442.44012281705,-98442.44012281705,-185809.39267279068,-185809.39267279068,-185809.39267279068,0.0,0.0,0.0,1887622.3569908785
228,2021-03-09,2180640.878675905,1352067.432577519,2484906.1181090055,2180640.878675905,2180640.878675905,-279205.21873275854,-279205.21873275854,-279205.21873275854,-92136.68751318057,-92136.68751318057,-92136.68751318057,-187068.531219578,-187068.531219578,-187068.531219578,0.0,0.0,0.0,1901435.6599431466
229,2021-03-10,2189407.5675653233,1264294.3586263868,2420317.405617989,2189407.5675653233,2189407.5675653233,-316639.0306154618,-316639.0306154618,-316639.0306154618,-129116.65511648856,-129116.65511648856,-129116.65511648856,-187522.37549897324,-187522.37549897324,-187522.37549897324,0.0,0.0,0.0,1872768.5369498616
230,2021-03-11,2198174.2564547425,1357898.3648984958,2431308.6771117537,2198174.2564547425,2198174.2564547425,-292711.4036028741,-292711.4036028741,-292711.4036028741,-105589.151363865,-105589.151363865,-105589.151363865,-187122.2522390091,-187122.2522390091,-187122.2522390091,0.0,0.0,0.0,1905462.8528518684
231,2021-03-12,2206940.9453441612,1346650.026862016,2561618.4386997866,2206940.9453441612,2206940.9453441612,-273806.7188155579,-273806.7188155579,-273806.7188155579,-87975.92613029634,-87975.92613029634,-87975.92613029634,-185830.79268526155,-185830.79268526155,-185830.79268526155,0.0,0.0,0.0,1933134.2265286034
232,2021-03-15,2233241.0120124165,1421137.6423597916,2552190.904012868,2233241.0120124165,2233241.0120124165,-274841.59012233146,-274841.59012233146,-274841.59012233146,-98442.4401227872,-98442.4401227872,-98442.4401227872,-176399.14999954432,-176399.14999954432,-176399.14999954432,0.0,0.0,0.0,1958399.421890085
233,2021-03-16,2242007.700901835,1435229.6359799942,2536765.260439996,2242007.700901835,2242007.700901835,-263520.57669210533,-263520.57669210533,-263520.57669210533,-92136.68751309896,-92136.68751309896,-92136.68751309896,-171383.88917900634,-171383.88917900634,-171383.88917900634,0.0,0.0,0.0,1978487.12420973
234,2021-03-17,2250774.3897859105,1415422.5978203723,2547171.30359737,2250774.3897859105,2250774.3897859105,-294562.58286956715,-294562.58286956715,-294562.58286956715,-129116.65511648073,-129116.65511648073,-129116.65511648073,-165445.9277530864,-165445.9277530864,-165445.9277530864,0.0,0.0,0.0,1956211.8069163433
235,2021-03-18,2259541.078669986,1380912.2729092694,2582762.3833752954,2259541.078669986,2259541.078669986,-264193.5549353691,-264193.5549353691,-264193.5549353691,-105589.1513637658,-105589.1513637658,-105589.1513637658,-158604.40357160332,-158604.40357160332,-158604.40357160332,0.0,0.0,0.0,1995347.523734617
236,2021-03-22,2294607.834206289,1466589.7127452407,2639041.624633924,2294607.834206289,2294607.834206289,-221214.8264710177,-221214.8264710177,-221214.8264710177,-98442.44012229817,-98442.44012229817,-98442.44012229817,-122772.38634871953,-122772.38634871953,-122772.38634871953,0.0,0.0,0.0,2073393.0077352715
237,2021-03-23,2303374.5230903653,1531512.4134151256,2679997.4914923385,2303374.5230903653,2303374.5230903653,-204009.01838670054,-204009.01838670054,-204009.01838670054,-92136.68751301734,-92136.68751301734,-92136.68751301734,-111872.33087368318,-111872.33087368318,-111872.33087368318,0.0,0.0,0.0,2099365.5047036647
238,2021-03-24,2312141.211974441,1532572.5880325402,2683299.1534404154,2312141.211974441,2312141.211974441,-229389.6593086892,-229389.6593086892,-229389.6593086892,-129116.65511645167,-129116.65511645167,-129116.65511645167,-100273.00419223757,-100273.00419223757,-100273.00419223757,0.0,0.0,0.0,2082751.552665752
239,2021-03-25,2320907.900858517,1505923.2134200623,2702850.2867028476,2320907.900858517,2320907.900858517,-193604.33663234598,-193604.33663234598,-193604.33663234598,-105589.15136366659,-105589.15136366659,-105589.15136366659,-88015.1852686794,-88015.1852686794,-88015.1852686794,0.0,0.0,0.0,2127303.564226171
240,2021-03-26,2329674.589742593,1621650.5745777604,2740947.6589909215,2329674.589742593,2329674.589742593,-163116.07787874204,-163116.07787874204,-163116.07787874204,-87975.92613007507,-87975.92613007507,-87975.92613007507,-75140.15174866695,-75140.15174866695,-75140.15174866695,0.0,0.0,0.0,2166558.511863851
241,2021-03-29,2355974.6563948193,1631738.968543543,2799389.2634459115,2355974.6563948193,2355974.6563948193,-131673.29563006572,-131673.29563006572,-131673.29563006572,-98442.44012226837,-98442.44012226837,-98442.44012226837,-33230.85550779737,-33230.85550779737,-33230.85550779737,0.0,0.0,0.0,2224301.3607647535
242,2021-03-30,2364741.3452788955,1649655.8505926512,2813891.65140155,2364741.3452788955,2364741.3452788955,-110446.09903864167,-110446.09903864167,-110446.09903864167,-92136.68751293572,-92136.68751293572,-92136.68751293572,-18309.41152570595,-18309.41152570595,-18309.41152570595,0.0,0.0,0.0,2254295.2462402536
243,2021-03-31,2373508.034162971,1647367.5262184646,2799988.3698045663,2373508.034162971,2373508.034162971,-132103.29879328696,-132103.29879328696,-132103.29879328696,-129116.6551164809,-129116.6551164809,-129116.6551164809,-2986.6436768060234,-2986.6436768060234,-2986.6436768060234,0.0,0.0,0.0,2241404.735369684
244,2021-04-05,2417341.47858335,1851060.6092728144,3024503.8352883724,2417341.47858335,2417341.47858335,-20569.24526310158,-20569.24526310158,-20569.24526310158,-98442.44012279186,-98442.44012279186,-98442.44012279186,77873.19485969028,77873.19485969028,77873.19485969028,0.0,0.0,0.0,2396772.2333202483
245,2021-04-06,2426108.167467426,1847554.807057922,2968226.609748208,2426108.167467426,2426108.167467426,2352.2722168441705,2352.2722168441705,2352.2722168441705,-92136.6875129915,-92136.6875129915,-92136.6875129915,94488.95972983567,94488.95972983567,94488.95972983567,0.0,0.0,0.0,2428460.4396842704
246,2021-04-07,2434874.856351502,1811731.5468449816,2994614.036110768,2434874.856351502,2434874.856351502,-18019.47486207914,-18019.47486207914,-18019.47486207914,-129116.65511648102,-129116.65511648102,-129116.65511648102,111097.18025440189,111097.18025440189,111097.18025440189,0.0,0.0,0.0,2416855.3814894226
247,2021-04-08,2443641.545235577,1878075.6106249094,3063810.666172889,2443641.545235577,2443641.545235577,22032.754584561488,22032.754584561488,22032.754584561488,-105589.15136358661,-105589.15136358661,-105589.15136358661,127621.90594814811,127621.90594814811,127621.90594814811,0.0,0.0,0.0,2465674.2998201386
248,2021-04-09,2452408.234119653,1935032.2531367848,3036205.2847650945,2452408.234119653,2452408.234119653,56006.89721507797,56006.89721507797,56006.89721507797,-87975.92613093265,-87975.92613093265,-87975.92613093265,143982.8233460106,143982.8233460106,143982.8233460106,0.0,0.0,0.0,2508415.131334731
249,2021-04-12,2478708.30077188,1976492.603014792,3148290.6873960197,2478708.30077188,2478708.30077188,92785.02283968715,92785.02283968715,92785.02283968715,-98442.44012276201,-98442.44012276201,-98442.44012276201,191227.46296244918,191227.46296244918,191227.46296244918,0.0,0.0,0.0,2571493.3236115673
250,2021-04-13,2487474.989655955,2045803.9080159736,3183496.2170452937,2487474.989655955,2487474.989655955,113930.51883117437,113930.51883117437,113930.51883117437,-92136.6875131871,-92136.6875131871,-92136.6875131871,206067.20634436148,206067.20634436148,206067.20634436148,0.0,0.0,0.0,2601405.5084871296
251,2021-04-14,2496241.6785400314,1985733.461447662,3168655.8232511296,2496241.6785400314,2496241.6785400314,91187.236222976,91187.236222976,91187.236222976,-129116.65511648111,-129116.65511648111,-129116.65511648111,220303.8913394571,220303.8913394571,220303.8913394571,0.0,0.0,0.0,2587428.9147630073
252,2021-04-15,2505008.367424107,2074577.7127243914,3209024.2483607056,2505008.367424107,2505008.367424107,128261.6846068924,128261.6846068924,128261.6846068924,-105589.1513638672,-105589.1513638672,-105589.1513638672,233850.8359707596,233850.8359707596,233850.8359707596,0.0,0.0,0.0,2633270.0520309997
253,2021-04-16,2513775.056308183,2134227.7381238807,3240154.427554949,2513775.056308183,2513775.056308183,158649.5610693492,158649.5610693492,158649.5610693492,-87975.9261303525,-87975.9261303525,-87975.9261303525,246625.4871997017,246625.4871997017,246625.4871997017,0.0,0.0,0.0,2672424.617377532
254,2021-04-20,2548841.811844486,2173083.8855365952,3311667.2431436745,2548841.811844486,2548841.811844486,196459.6956634231,196459.6956634231,196459.6956634231,-92136.68751324288,-92136.68751324288,-92136.68751324288,288596.383176666,288596.383176666,288596.383176666,0.0,0.0,0.0,2745301.507507909
255,2021-04-21,2557608.500728562,2142220.5334785692,3294935.1498707673,2557608.500728562,2557608.500728562,167425.58878758366,167425.58878758366,167425.58878758366,-129116.6551164812,-129116.6551164812,-129116.6551164812,296542.2439040648,296542.2439040648,296542.2439040648,0.0,0.0,0.0,2725034.0895161456
